,name,pathscplex,flatintvarscplex,flatintconstraintscplex,flattimecplex,time,comtime
107,benchmark_puzzles/benchmarks3x3/45/puzzle9.txt,0.0,423.0,319.0,0.109981,0.00095,0.110931
108,benchmark_puzzles/benchmarks3x3/45/puzzle10.txt,0.0,468.0,320.0,0.11344000000000001,0.006999999999999999,0.12044000000000002
109,benchmark_puzzles/benchmarks3x3/45/puzzle11.txt,0.0,405.0,315.0,0.107928,0.000875,0.108803
110,benchmark_puzzles/benchmarks3x3/45/puzzle12.txt,0.0,477.0,331.0,0.112499,0.003675,0.116174
111,benchmark_puzzles/benchmarks3x3/45/puzzle13.txt,0.0,504.0,337.0,0.112356,0.004324999999999999,0.11668099999999999
112,benchmark_puzzles/benchmarks3x3/45/puzzle14.txt,0.0,369.0,289.0,0.111401,0.000875,0.112276
113,benchmark_puzzles/benchmarks3x3/45/puzzle15.txt,0.0,378.0,291.0,0.111147,0.0011,0.112247
114,benchmark_puzzles/benchmarks3x3/45/puzzle16.txt,0.0,405.0,315.0,0.111875,0.0013,0.113175
115,benchmark_puzzles/benchmarks3x3/45/puzzle17.txt,0.0,441.0,323.0,0.111927,0.002925,0.114852
116,benchmark_puzzles/benchmarks3x3/45/puzzle18.txt,0.0,486.0,333.0,0.11378800000000001,0.0011,0.11488800000000002
117,benchmark_puzzles/benchmarks3x3/45/puzzle19.txt,0.0,405.0,315.0,0.110543,0.0008999999999999998,0.111443
118,benchmark_puzzles/benchmarks3x3/45/puzzle20.txt,0.0,441.0,314.0,0.113061,0.0014750000000000002,0.114536
119,benchmark_puzzles/benchmarks3x3/50/puzzle1.txt,0.0,396.0,304.0,0.109581,0.0012749999999999994,0.110856
120,benchmark_puzzles/benchmarks3x3/50/puzzle2.txt,0.0,387.0,302.0,0.11180799999999999,0.0008999999999999998,0.11270799999999999
121,benchmark_puzzles/benchmarks3x3/50/puzzle3.txt,0.0,486.0,333.0,0.115148,0.0023,0.117448
122,benchmark_puzzles/benchmarks3x3/50/puzzle4.txt,0.0,387.0,302.0,0.111321,0.001025,0.112346
123,benchmark_puzzles/benchmarks3x3/50/puzzle5.txt,0.0,477.0,331.0,0.115469,0.0041,0.11956900000000001
124,benchmark_puzzles/benchmarks3x3/50/puzzle6.txt,0.0,513.0,339.0,0.11241400000000001,0.003425,0.11583900000000001
125,benchmark_puzzles/benchmarks3x3/50/puzzle7.txt,0.0,315.0,250.0,0.110963,0.0011,0.11206300000000001
126,benchmark_puzzles/benchmarks3x3/50/puzzle8.txt,0.0,495.0,335.0,0.11333299999999999,0.0038,0.11713299999999999
127,benchmark_puzzles/benchmarks3x3/50/puzzle9.txt,0.0,468.0,329.0,0.11369800000000001,0.001525,0.115223
128,benchmark_puzzles/benchmarks3x3/50/puzzle10.txt,0.0,477.0,322.0,0.11258599999999999,0.005125000000000001,0.117711
129,benchmark_puzzles/benchmarks3x3/50/puzzle11.txt,0.0,477.0,331.0,0.113374,0.0026,0.11597400000000001
130,benchmark_puzzles/benchmarks3x3/50/puzzle12.txt,0.0,513.0,339.0,0.114167,0.004225,0.118392
131,benchmark_puzzles/benchmarks3x3/50/puzzle13.txt,0.0,522.0,341.0,0.114113,0.0045000000000000005,0.11861300000000001
132,benchmark_puzzles/benchmarks3x3/50/puzzle14.txt,0.0,405.0,297.0,0.109867,0.00115,0.111017
133,benchmark_puzzles/benchmarks3x3/50/puzzle15.txt,0.0,414.0,299.0,0.10972799999999999,0.001375,0.111103
134,benchmark_puzzles/benchmarks3x3/50/puzzle16.txt,0.0,441.0,323.0,0.111394,0.0019,0.113294
135,benchmark_puzzles/benchmarks3x3/50/puzzle17.txt,0.0,495.0,335.0,0.117065,0.003975,0.12104000000000001
136,benchmark_puzzles/benchmarks3x3/50/puzzle18.txt,0.0,522.0,341.0,0.11490399999999999,0.00175,0.116654
137,benchmark_puzzles/benchmarks3x3/50/puzzle19.txt,0.0,441.0,323.0,0.11086199999999999,0.00095,0.111812
138,benchmark_puzzles/benchmarks3x3/50/puzzle20.txt,0.0,459.0,318.0,0.116221,0.00385,0.12007100000000001
139,benchmark_puzzles/benchmarks3x3/55/puzzle1.txt,0.0,468.0,329.0,0.111221,0.001475,0.112696
140,benchmark_puzzles/benchmarks3x3/55/puzzle2.txt,0.0,405.0,306.0,0.10873499999999998,0.0009749999999999998,0.10970999999999999
141,benchmark_puzzles/benchmarks3x3/55/puzzle3.txt,0.0,549.0,347.0,0.11836300000000001,0.0048,0.12316300000000001
142,benchmark_puzzles/benchmarks3x3/55/puzzle4.txt,0.0,468.0,329.0,0.113195,0.0017,0.114895
143,benchmark_puzzles/benchmarks3x3/55/puzzle5.txt,0.0,531.0,343.0,0.11692899999999999,0.00455,0.12147899999999999
144,benchmark_puzzles/benchmarks3x3/55/puzzle6.txt,0.0,540.0,345.0,0.11592100000000001,0.003475000000000001,0.11939600000000002
145,benchmark_puzzles/benchmarks3x3/55/puzzle7.txt,0.0,414.0,317.0,0.11121900000000001,0.0013499999999999994,0.11256900000000002
146,benchmark_puzzles/benchmarks3x3/55/puzzle8.txt,0.0,522.0,341.0,0.11635799999999999,0.0049,0.12125799999999999
147,benchmark_puzzles/benchmarks3x3/55/puzzle9.txt,0.0,495.0,335.0,0.11043800000000001,0.00185,0.11228800000000001
148,benchmark_puzzles/benchmarks3x3/55/puzzle10.txt,0.0,513.0,339.0,0.115165,0.0042,0.119365
149,benchmark_puzzles/benchmarks3x3/55/puzzle11.txt,0.0,486.0,333.0,0.11345699999999999,0.0023750000000000004,0.11583199999999999
150,benchmark_puzzles/benchmarks3x3/55/puzzle12.txt,0.0,522.0,341.0,0.117406,0.004425,0.121831
151,benchmark_puzzles/benchmarks3x3/55/puzzle13.txt,0.0,522.0,341.0,0.118575,0.004425,0.123
152,benchmark_puzzles/benchmarks3x3/55/puzzle14.txt,0.0,450.0,325.0,0.109302,0.001025,0.110327
153,benchmark_puzzles/benchmarks3x3/55/puzzle15.txt,0.0,477.0,331.0,0.115692,0.0034,0.119092
154,benchmark_puzzles/benchmarks3x3/55/puzzle16.txt,0.0,468.0,329.0,0.11203800000000001,0.002075,0.114113
155,benchmark_puzzles/benchmarks3x3/55/puzzle17.txt,0.0,531.0,343.0,0.11611400000000001,0.0047,0.120814
156,benchmark_puzzles/benchmarks3x3/55/puzzle18.txt,0.0,540.0,345.0,0.118394,0.004,0.122394
157,benchmark_puzzles/benchmarks3x3/55/puzzle19.txt,0.0,477.0,331.0,0.11108699999999999,0.00215,0.11323699999999999
158,benchmark_puzzles/benchmarks3x3/55/puzzle20.txt,0.0,504.0,328.0,0.11575899999999999,0.004975,0.12073399999999998
159,benchmark_puzzles/benchmarks3x3/60/puzzle1.txt,0.0,477.0,331.0,0.112891,0.001475,0.11436600000000001
160,benchmark_puzzles/benchmarks3x3/60/puzzle2.txt,0.0,450.0,316.0,0.114325,0.0037,0.11802499999999999
161,benchmark_puzzles/benchmarks3x3/60/puzzle3.txt,0.0,576.0,353.0,0.11701700000000001,0.005299999999999999,0.12231700000000001
162,benchmark_puzzles/benchmarks3x3/60/puzzle4.txt,0.0,477.0,331.0,0.11195999999999999,0.0019,0.11385999999999999
163,benchmark_puzzles/benchmarks3x3/60/puzzle5.txt,0.0,567.0,351.0,0.120178,0.004999999999999999,0.12517799999999998
164,benchmark_puzzles/benchmarks3x3/60/puzzle6.txt,0.0,540.0,345.0,0.11436500000000001,0.003325,0.11769
165,benchmark_puzzles/benchmarks3x3/60/puzzle7.txt,0.0,495.0,335.0,0.11608099999999999,0.004,0.120081
166,benchmark_puzzles/benchmarks3x3/60/puzzle8.txt,0.0,576.0,353.0,0.114229,0.0050750000000000005,0.119304
167,benchmark_puzzles/benchmarks3x3/60/puzzle9.txt,0.0,522.0,341.0,0.11586199999999999,0.002925,0.11878699999999999
168,benchmark_puzzles/benchmarks3x3/60/puzzle10.txt,0.0,540.0,345.0,0.113934,0.004625,0.118559
169,benchmark_puzzles/benchmarks3x3/60/puzzle11.txt,0.0,504.0,337.0,0.11332,0.002925,0.116245
170,benchmark_puzzles/benchmarks3x3/60/puzzle12.txt,0.0,558.0,349.0,0.11844,0.004825,0.123265
171,benchmark_puzzles/benchmarks3x3/60/puzzle13.txt,0.0,540.0,345.0,0.11698399999999999,0.004600000000000001,0.121584
172,benchmark_puzzles/benchmarks3x3/60/puzzle14.txt,0.0,468.0,329.0,0.113157,0.0011,0.114257
173,benchmark_puzzles/benchmarks3x3/60/puzzle15.txt,0.0,540.0,345.0,0.116727,0.004824999999999999,0.121552
174,benchmark_puzzles/benchmarks3x3/60/puzzle16.txt,0.0,504.0,337.0,0.1141,0.004475,0.11857499999999999
175,benchmark_puzzles/benchmarks3x3/60/puzzle17.txt,0.0,585.0,355.0,0.115823,0.005150000000000001,0.120973
176,benchmark_puzzles/benchmarks3x3/60/puzzle18.txt,0.0,594.0,357.0,0.1221,0.005525,0.127625
177,benchmark_puzzles/benchmarks3x3/60/puzzle19.txt,0.0,486.0,333.0,0.11351199999999999,0.003625,0.11713699999999999
178,benchmark_puzzles/benchmarks3x3/60/puzzle20.txt,0.0,558.0,349.0,0.11567899999999999,0.00505,0.12072899999999999
179,benchmark_puzzles/benchmarks3x3/65/puzzle1.txt,0.0,504.0,337.0,0.115129,0.003575,0.11870399999999999
180,benchmark_puzzles/benchmarks3x3/65/puzzle2.txt,0.0,504.0,337.0,0.113697,0.004075,0.117772
181,benchmark_puzzles/benchmarks3x3/65/puzzle3.txt,0.0,603.0,359.0,0.120405,0.005174999999999999,0.12558
182,benchmark_puzzles/benchmarks3x3/65/puzzle4.txt,0.0,522.0,341.0,0.11745699999999999,0.00305,0.12050699999999999
183,benchmark_puzzles/benchmarks3x3/65/puzzle5.txt,0.0,594.0,357.0,0.11872200000000001,0.005725,0.124447
184,benchmark_puzzles/benchmarks3x3/65/puzzle6.txt,0.0,585.0,355.0,0.12223599999999998,0.005025000000000001,0.12726099999999999
185,benchmark_puzzles/benchmarks3x3/65/puzzle7.txt,0.0,522.0,341.0,0.13233599999999998,0.0045000000000000005,0.13683599999999999
186,benchmark_puzzles/benchmarks3x3/65/puzzle8.txt,0.0,621.0,363.0,0.122373,0.006525,0.12889799999999998
187,benchmark_puzzles/benchmarks3x3/65/puzzle9.txt,0.0,567.0,351.0,0.13453900000000002,0.004825,0.13936400000000002
188,benchmark_puzzles/benchmarks3x3/65/puzzle10.txt,0.0,567.0,351.0,0.118551,0.004775,0.123326
189,benchmark_puzzles/benchmarks3x3/65/puzzle11.txt,0.0,540.0,345.0,0.117132,0.0046,0.121732
190,benchmark_puzzles/benchmarks3x3/65/puzzle12.txt,0.0,603.0,359.0,0.117199,0.005275,0.122474
191,benchmark_puzzles/benchmarks3x3/65/puzzle13.txt,0.0,576.0,353.0,0.11623299999999999,0.0052,0.12143299999999999
192,benchmark_puzzles/benchmarks3x3/65/puzzle14.txt,0.0,504.0,337.0,0.11698399999999999,0.00145,0.11843399999999998
193,benchmark_puzzles/benchmarks3x3/65/puzzle15.txt,0.0,603.0,359.0,0.119679,0.005449999999999999,0.125129
194,benchmark_puzzles/benchmarks3x3/65/puzzle16.txt,0.0,531.0,343.0,0.114472,0.004525,0.118997
195,benchmark_puzzles/benchmarks3x3/65/puzzle17.txt,0.0,603.0,359.0,0.118969,0.006025,0.12499400000000001
196,benchmark_puzzles/benchmarks3x3/65/puzzle18.txt,0.0,612.0,361.0,0.116408,0.006625000000000001,0.123033
197,benchmark_puzzles/benchmarks3x3/65/puzzle19.txt,0.0,531.0,343.0,0.126228,0.00575,0.131978
198,benchmark_puzzles/benchmarks3x3/65/puzzle20.txt,0.0,585.0,355.0,0.117522,0.005875,0.123397
199,benchmark_puzzles/benchmarks3x3/70/puzzle1.txt,0.0,558.0,349.0,0.11623399999999999,0.0041,0.120334
200,benchmark_puzzles/benchmarks3x3/70/puzzle2.txt,0.0,567.0,351.0,0.11527000000000001,0.0049,0.12017000000000001
201,benchmark_puzzles/benchmarks3x3/70/puzzle3.txt,0.0,630.0,365.0,0.12051300000000001,0.006975,0.12748800000000002
202,benchmark_puzzles/benchmarks3x3/70/puzzle4.txt,0.0,585.0,355.0,0.11588499999999999,0.005525,0.12140999999999999
203,benchmark_puzzles/benchmarks3x3/70/puzzle5.txt,0.0,621.0,363.0,0.11635999999999999,0.007050000000000002,0.12340999999999999
204,benchmark_puzzles/benchmarks3x3/70/puzzle6.txt,0.0,621.0,363.0,0.11768800000000001,0.007050000000000002,0.12473800000000002
205,benchmark_puzzles/benchmarks3x3/70/puzzle7.txt,0.0,558.0,349.0,0.11358800000000001,0.004900000000000001,0.11848800000000001
206,benchmark_puzzles/benchmarks3x3/70/puzzle8.txt,0.0,666.0,373.0,0.12193599999999999,0.0071249999999999985,0.12906099999999998
207,benchmark_puzzles/benchmarks3x3/70/puzzle9.txt,0.0,612.0,361.0,0.117579,0.00585,0.123429
208,benchmark_puzzles/benchmarks3x3/70/puzzle10.txt,0.0,630.0,365.0,0.120349,0.005675,0.126024
209,benchmark_puzzles/benchmarks3x3/70/puzzle11.txt,0.0,567.0,351.0,0.11844600000000001,0.0048,0.12324600000000001
210,benchmark_puzzles/benchmarks3x3/70/puzzle12.txt,0.0,630.0,365.0,0.11932000000000001,0.0058000000000000005,0.12512
211,benchmark_puzzles/benchmarks3x3/70/puzzle13.txt,0.0,603.0,359.0,0.17202699999999999,0.005775,0.177802
212,benchmark_puzzles/benchmarks3x3/70/puzzle14.txt,0.0,549.0,347.0,0.115527,0.0039250000000000005,0.119452
213,benchmark_puzzles/benchmarks3x3/70/puzzle15.txt,0.0,630.0,365.0,0.11891199999999999,0.005825,0.12473699999999999
214,benchmark_puzzles/benchmarks3x3/70/puzzle16.txt,0.0,558.0,349.0,0.11533399999999999,0.00465,0.119984
